Question,Answer
"He's the singer heard here in one of his biggest hits  ""Raindrops keep fallin' on my head / And just like the guy whose feet are too big...""",B.J. Thomas
When a congressman gets up to make a formal address he takes this part of the room,the floor
Name shared by the 2 brothers with whom Cleo co-ruled Egypt,Ptolemy
"Hank, Peggy, Bobby & Luanne",King of the Hill
This company that brought us the microwave oven also gave us the Patriot missile,Raytheon
"The ""Beast"" that terrified Bermuda in a 1991 Peter Benchley novel was a giant one of these",a squid
"By the time she was 17, she'd published her first novel, ""The Outsiders""",S.E. Hinton
"Assume a secondary position, maybe in the car",take a backseat
Its construction over the Thames between 1176 & 1209 reportedly cost the lives of 150 workmen,London Bridge
"He owns the last letter ever written by George Harrison, which complimented him & asked for a Mini-Me doll",Mike Myers
"Most Moroccan rivers flow into the Atlantic or disappear in the Sahara, but the Moulouya flows into this sea",the Mediterranean
"AAmerican AAirlines offers this, the oldest frequent flyer program",AAdvantage
"With his exposed bones & skull-like head, Ah Puch is unmistakable as the Mayan god of this",death
"A children's game, it can also serve as a verb meaning to move around making irregular jumps",hopscotch
In Thailand a sound & light show depicts the bombing of this bridge built by P.O.W.s,the bridge on the River Kwai
"He worked as a professional carpenter before starring in movies like ""Witness"" & ""Patriot Games""",Harrison Ford
A 2003 movie directed by Clint Eastwood was named for this river that flows into Boston Harbor,Mystic
This van lines company moved Ronald Reagan to Washington & Elvis into Graceland,Allied Van Lines
"A son of either Hermes or Dionysus, Priapus was a fertility god of this civilization",Ancient Greece
This British dependency is one of the southernmost points on the Iberian Peninsula,Gibraltar
"The famed Howrah Bridge over the Hooghly in this country was completed in 1943, near the end of the Raj",India
"Born in Smyrna, Ga., she dated Jason Patric, Benjamin Bratt, Matthew Perry, Liam Neeson & Daniel Day-Lewis",Julia Roberts
It's the capital of the Lombardy region,Milan
"For its U.S. HQ in Wake Forest, N.C. this socially conscious cosmetics company ""recycled"" an existing building",The Body Shop
"It's from a Latin word meaning ""sword""; Russell Crowe played one in an Oscar-winning movie",gladiator
Pepsi dropped Madonna after the release of this song's video showed her kissing a saint in a church,"""Like A Prayer"""
"It's the collective name for Vanuatu, the Solomon Islands & others",Melanesia
This current Ford CEO has appeared in ads for the family business,"Bill Ford (William Clay Ford, Jr.)"
Izanagi & Izanami are male & female creator gods from this island nation of Asia,Japan
A flesh-eater,a carnivore
(Cheryl of the Clue Crew reports from the Brooklyn Bridge.)  It's the last name of the father-&-son engineers who were instrumental in building the Brooklyn Bridge,Roebling
"A 2-time Oscar winner, he was a roommate of funnyman Wally Cox during his theatrical training in NYC",Marlon Brando
"(Sarah of the Clue Crew flies over a glacier in Alaska.) This glacier, 13 miles from downtown Juneau, was called Auk Glacier by naturalist John Muir; the name was changed in 1892",the Mendenhall Glacier
"Starting as a New York Regents Exam tutor, he built an empire on standardized test preparation",Stanley Kaplan
"Neil Baldwin's 1998 book ""Legends of the Plumed Serpent"" is a ""Biography of"" this Mexican god",Quetzlcoatl
A descendant of 17th century Dutch settlers in South Africa,Afrikaner
"Its 1st broadcast, February 24, 1942, said, ""The news may be good.  The news may be bad.  We shall tell you the truth""",Voice of America
This Twain boy tells the story of helping a slave named Jim escape,Huck Finn
Fourth down,football
Flatbush & Flatlands are neighborhoods in this NYC borough,Brooklyn
"Sure, it's only -15° F. at the summit on a July day, but you can still dream of conquering this highest mountain",Mt. Everest
"""Miss Poppins Once Owned One Tiny Baby Sheep""","""Mary Had A Little Lamb"""
"A rural group with collective ownership--your skeevy uncle was in the ""Hog Farm"" one in the '70s",a commune
"Chapter 5 of this classic novel is ""Hester at her Needle""",The Scarlet Letter
Triple play,baseball
A resort town in Northern Ireland shares its name with this third-largest city in Maine,Bangor
"On NASA's website, Sally Ride says study math & science if you dream of becoming one of these, like she did",an astronaut
"""Glimmer, Glimmer, Small Heavenly Body""","""Twinkle, Twinkle, Little Star"""
"The ""Great Migration"" from the south brought 120,000 African Americans to this ""Windy City"" in the 1920s",Chicago
"A Louise Erdrich novel is titled ""The Plague of"" these birds",doves
Triple bogey,golf
It's the westernmost & third largest of Canada's provinces,British Columbia
Dream of free shipping forever on millions of items if you took over for Jeff Bezos as CEO of this online giant,Amazon
"""A Trio Of Vision-Impaired Rodents""","""Three Blind Mice"""
"The Bengali language is spoken by more people than Russian or French, with the greatest number in this country",Bangladesh
"It's book 3 in the ""Hunger Games"" trilogy",Mockingjay
"6-4, 7-6 (7-3)",tennis
This city's ruins lie on the Euphrates River about 50 miles south of Baghdad,Babylon
You may dream of taking a cruise through this artificial waterway that connects the Atlantic & Pacific,the Panama Canal
"""An Elderly Scotsman Owned One Ranch""","""Old MacDonald Had A Farm"""
"It's a person's level of social standing or prestige; a big house is an alliterative ""symbol"" of it",status
This Trojan war-set epic poem is the story of the wrath of Achilles,the Iliad
Standing 8 count,boxing
In the 1990s the sultan of this country was the world's richest man,Brunei
"Dream of trading in that Civic for this automaker's Enzo, seen here",Ferrari
"""One Grizzly Ventured Across A Summit""","""The Bear Went Over The Mountain"""
"It means a government with no monarch; Ben Franklin said we have one, ""if you can keep it""",a republic
"Under the Treaty of Breda, the Dutch gave up New Netherland to the British, who renamed it this in 1664",New York
"At 19, this country cutie became the youngest singer ever named CMA entertainer of the year",Taylor Swift
"Some people collect these metal objects, used instead of cash as fare on subways & buses",tokens
We suppose you know that adipose is a layer of this that insulates the body from heat loss,fat
It's the glass above a car's dashboard,windshield
In September 2010 Tinker Bell got one of these on the Hollywood Walk of Fame,a star
"In 1635 William Blackstone became the first European to settle in this colony, one year before Roger Williams",Rhode Island
"She was just 16 when her first single, ""...Baby One More Time"", hit the airwaves",Britney Spears
In the 1980s feet were added to the bottom of these collectible dispensers to make them more stable,Pez
"(Sarah of the Clue Crew shows us some photos in the science lab.) After a butterfly goes through four life stages, from egg to larva to pupa, & finally, to adult, it's said to have undergone complete this, Greek for ""transformation""",metamorphosis
To move a kidney from one body to another,transplant
"In 1882 the first grove of these was planted in Redlands, which was soon the heart of California production",orange trees
It was the last colony founded & the only one established in the 18th century,Georgia
"After they started dating in 2005, these teen lovebirds were dubbed ""Zanessa""",Zac Efron & Vanessa Hudgens
"Patti the Platypus & Chocolate the Moose were among the first of these ""Babies""",Beanie Babies
"By definition, phototaxis is the movement of an organism in response to this",light
It's the round instrument heard here,tambourine
The state's southernmost county shares its name with this big city,San Diego
In 1741 King George II set this colony's southern border with Massachusetts,New Hampshire
"At 19, he was the youngest competitor in the house on season 11 of ""Dancing with the Stars""",Kyle Massey
Conchology is the study & collecting of these natural objects,shells
It's the proper term for a human embryo after the first trimester,a fetus
"""V"" know it's another term for a respirator; do you?",ventilator
"Take a drink at communities called Warner, Borrego & Palm these",springs
Last name of the family that regained control of Maryland from the Crown in 1715,Calvert
"In 2010, this actress seen here celebrated her sweet 16 & was voted homecoming queen at her high school",Dakota Fanning
Numismatics is a fancy name for this popular hobby,coin collecting
In 1901 botanist Hugo de Vries coined this term to describe sudden genetic change,mutation
Literary term meaning to show or indicate earlier in the story,foreshadow
"The Chocolate Mountains don't produce chocolate, but some say there's $100 billion in this under them",gold
"He wrote, ""The hellish tattoo of the heart increased.  It grew quicker & quicker, & louder & louder every instant""",Edgar Allan Poe
This country borders both Belgium & Monaco,France
A veritable feast for Pixar in 2007,Ratatouille
"Once upon a time she was born July 1, 1961 in Norfolk, England; the fairy tale ended in Paris August 31, 1997",Princess Diana
"Named for China's capital, these vocal dogs were thought to be semi-divine & considered to be good fortune",a Pekingese
"It's the gastropod ""pace"" that ensures a late arrival",a snail's pace
"In the song ""Take Me Out To The Ballgame"":  beer, hot dogs, peanuts",peanuts
Olav V was crowned this Scandinavian country's king in 1957 & reigned there for 34 years,Norway
