Question,Answer
...this former lead singer of Black Sabbath throws puppies into his concert audiences & won't play until they're all dead,Ozzy Osbourne
3-word history-based Emmy Award-winning PBS TV show written & introduced by Steve Allen,Meeting Of Minds
"This ""Compleat Angler"" author wrote a seminal biography of John Donne in 1640",(Izaak) Walton
"In 1973, 10 years after her death, she became the first female solo artist inducted into the Country Music Hall of Fame",Patsy Cline
"(Sarah of the Clue Crew demonstrates the use of a foam used in arrangements.) Desert travelers appreciate the name of this foam that, when dipped in water, anchors a bouquet and keeps it hydrated",oasis foam
Oscar Wilde is sent to gaol,the 1890s
"...this ""neighborly"" PBS host was a marine sniper with 150 kills & wore long sleeves on TV to cover up his many tattoos",Mister Rogers
"More than 36,000 square miles in area, it's the second-largest Philippine island",Mindanao
In December 1944 George Marshall got the rank of General of the Army with this many stars,5
"1963: As a P.O.W. in a German camp, Steve is part of a mass breakout",The Great Escape
Cranky TV pundit Andy & actor Mickey,Rooney
"A throat culture shows if you have this kind of sore ""throat"", an infection caused by certain bacteria",strep
Canada's Mackenzie River flows into this ocean,the Arctic
"If you get fired, you may be able to file for this",unemployment
"Presley O'Bannon's Marine detachment raised the American flag on the ""shores"" of this North African state in 1805",Tripoli
1958: Steve fights off an alien lifeform that consumes everything in its path,The Blob
Singer Michael & U.N. Ambassador John,Bolton
A DEXA scan measures bone density to screen for this disorder in which bones become porous & brittle,osteoporosis
"This 1,800-square-mile Canadian lake sits entirely within a prairie province of the same name",Lake Manitoba
Artful skill exemplified here,glassblowing
"(Cheryl of the Clue Crew reports from the Pentagon pool.) A gym and pool were built at the Pentagon after World War II, at the suggestion of this man, then Army Chief of Staff",Eisenhower
"1973: Unjustly sentenced to Devil's Island, Steve plots his way to freedom",Papillon
Lady Jane & writer Zane,Grey
Doppler ultrasound of these large arteries in the neck can be used to evaluate the risk of a stroke,the carotids
The large region known as the Laurentian Plateau is also known as the Canadian this,the Canadian Shield
Put out a proclamation! It's the act of setting people free,emancipation
The construction battalions organized by Ben Moreell in WWII were known as these,the Seabees
1968: Millionaire bank robber Steve pulls off the perfect crime...almost!,The Thomas Crown Affair
Senator Stephen A. & Supreme Court Justice William O.,Douglas
"It's the ""P"" in PFT, a function test that measures air capacity, among other things",pulmonary
The Vikings visited L'Anse aux Meadows in this province,Newfoundland
"In the 2000 Summer Olympics, the USA's Megan Quann swam the 100m in this event in 1:07.05 to win gold",the breaststroke
"He was in command of George Dewey's flagship, the Olympia, when it sailed into Manila Bay in 1898, & fired when ready",Charles Gridley
1966: Cynical sailor Steve patrols the Yangtze River during the Chinese Revolution of 1926,The Sand Pebbles
"Samuel & Salmon P., both of the Supreme Court",Chase
"This imaging procedure doesn't use radiation; it uses radio waves, a large magnet & a computer to generate images",an MRI
In 1999 this territory split from the Northwest Territories,Nunavut
Job of the man who oversees the movement of vessels in a port,the harbormaster
"In 1905 he said, ""It is my duty to make money and still more money and to use the money... for the good of my fellow man""",John D. Rockefeller
You'll find Greece's Parliament building on Syntagma Square in this capital,Athens
"3-letter word that ends Ernest Thayer's poem ""Casey at the Bat""",Out
"According to Clement C. Moore, ""The beard on his chin was as white as the snow""",Saint Nicholas
"This FOX drama follows the plight of the Salinger children, who were orphaned by a car wreck",Party of Five
It's the neat & tidy term for a hospital attendant,Orderly
"According to Webster's, it's ""A statement of what a thing is""",Definition
"The name of this South African province means ""across the Vaal"" -- the Vaal River, that is",Transvaal
"In ""Everything in its Place"", Arthur Guiterman wrote, ""The birds are in the bushes and"" this ""is at the door""",The wolf
"In the 1850s he exhibited Madame Josephine Fortune Clofullia as the ""Bearded Lady From Switzerland""",P.T. Barnum
"(Hi, I'm Arianna Huffington)  Al Franken & I did a ""Point-Counterpoint"" segment called ""Strange Bedfellows"" for this Bill Maher show",Politically Incorrect
"Surfers on the internet can check out the ""Earth's Biggest"" one at www.amazon.com",Bookstore
"In a criminal trial, it's this lawyer's job to try & prove the defendant guilty",Prosecutor
This country's Cathedral of Leon is named for its soaring spires & stained glass windows,Spain
"He wrote, ""I hear America singing, the varied carols I hear""",Walt Whitman
Drummer Frank Beard is the only member of this band seen here who doesn't have a beard,ZZ Top
"Roslyn, Washington represented Cicely, Alaska, the setting of this Rob Morrow series",Northern Exposure
"Though it no longer sails, this luxury liner moored in Long Beach, Calif. does offer hotel accommodations",Queen Mary
It's equal to .0394 inches,Millimeter
"The Canterbury Plains, this country's largest flatland area, lies on South Island",New Zealand
"He's the regimental bhisti, or water carrier, that Rudyard Kipling made famous",Gunga Din
"Grace Bedell, age 11, thought this man would win an election by more than a hair if he grew whiskers; he agreed",Abraham Lincoln
"The quirky drama ""Picket Fences"" was set in this town in Wisconsin, not in Italy",Rome
A Michigander might know that glutton is another name for this member of the weasel family,Wolverine
It's the pigment that makes red blood cells red,Hemoglobin
This unit of currency of the Cayman Islands is divided into 100 cents; makes sense to us,Cayman Islands Dollar
"Robert Frost wondered, ""Why do they make good neighbors?""",Fences
"For this Austrian psychoanalyst, sometimes a beard is just a beard",Sigmund Freud
"""Twin Peaks"" was the first TV venture for this avant-garde filmmaker",David Lynch
"Oddly, this reddish brown color derives its name from albus, the Latin word for white",Auburn
A creature that eats both animals & plants is described by this adjective,Omnivorous
"This ""dripper"", who painted on the floor, was a student of Missouri muralist Thomas Hart Benton",Jackson Pollock
"Chinese immigrants began to arrive in California just before this 1849 ""rush""",Gold Rush
"According to Australian myth, this phenomenon seen in the sky is a giant snake arching its body",Rainbow
"He was king of the Franks, emperor of the Romans, & son of Pepin the Short",Charlemagne
"Tim appeared with Sandra Bullock in this 1997 sequel, but he didn't replace Keanu Reeves",Speed 2
Shields' chefs,Brooke's cooks
"At age 4 in Guanajuato, Mexico, he was already drawing on the walls",Diego Rivera
"In 1634 Catholics could find refuge in this colony founded by Cecil Calvert, Lord Baltimore",Maryland
"Huitzilopochtli, a god of these people, was so fierce he killed several relatives as soon as he was born",Aztecs
David's son by Bathsheba; he was also his successor,Solomon
"In 2 1960s movies based on this series, Tim reprised his TV role of Ensign Parker",McHale's Navy
Midler's planes,Bette's jets
In 1892 the World's Columbian Expo in Chicago hired this woman impressionist to paint a mural,Mary Cassatt
Europeans who came to America as this kind of servant promised to work for years to pay their passage,Indentured servant
"Gullinkambi is the golden cock who arouses the Einherjar in this ""Hall of the Slain""",Valhalla
His dad commanded the 3rd Army in France; he commanded the 11th Armored Cavalry in Vietnam,George Patton
"Tim teamed up with this fellow TV comedian in several films including 1980's ""The Private Eyes""",Don Knotts
Brad's blockbusters,Pitt's hits
"This ""Third of May"" artist covered the walls of his country house in grotesque paintings",Francisco Goya
People who emigrate to America from this country are known as Issei back home,Japan
The Egyptian goddess Neith is often depicted holding a scepter & this symbol of life,Ankh
"His grandfather was prime minister of India, & so was his mother",Rajiv Gandhi
"Tim helps a shape-shifting Dean Jones run for office in this sequel to ""The Shaggy Dog""",The Shaggy D.A.
Mia's missiles,Farrow's arrows
"Stuart Davis' mural for this room in Rockefeller Center was titled ""Mural (Men Without Women)""",The men's room (bathroom)
Few of the Penn. Dutch came from Holland; the majority came from this present-day country,Germany
"The Chinese goddess Ch'ang-O was turned into a toad, & her shadow may be seen on this heavenly body",Moon
"His father was in ""Lost Angels""; he was in ""The Lost Boys""",Kiefer Sutherland
"In a 1975 film, Tim played Amos, a bumbling bank robber, who joins this title gang named for a dessert",The Apple Dumpling Gang
Twyla's stringed instruments,Tharp's harps
2 of the 3 NBA teams whose names don't end with the letter S,"Miami Heat, Orlando Magic &/or Utah Jazz"
Strains of the Norway species of this animal are the ones used in labs,rats
"Nickname of Glenn Warner, who coached such All-Americans as Jim Thorpe & Ernie Nevers",Pop
"Diddy's real first name, it's on his clothing line",Sean
"Not surprisingly, this magician claims as his favorite book the Charles Dickens novel that bears his name",David Copperfield
It's the 2-word title for the head of a parliamentary government,prime minister
A hatchet is a small one,an axe
The turkey type of this bird has an exceptional sense of smell for detecting carrion on the ground,the vulture
This longtime Alabama coach won 328 games in his 38-year career,"Paul ""Bear"" Bryant"
"Barack, related to the Hebrew Baruch, means this",blessed
