Question,Answer
"At the urging of this president, the Department of Education became a cabinet department in 1979",(Jimmy) Carter
"""I think I can --  I think I can -- I think I can"" name this classic children's tale by Watty Piper",The Little Engine That Could
"In the U.S. Ian Fleming took a gamble & published this first novel of his under the title ""You Asked For It""",Casino Royale
"As a kid, this angry alt-rocker from Ottawa starred on Nickelodeon's ""You Can't Do That on Television""",Alanis Morissette
"This fast food chicken chain offers red beans & rice & mashed potatoes & cajun gravy, but no spinach",Popeye's
Gophers,Minnesota
"The NRTA, formerly the National Retired Teachers Association, is one of this huge organization's divisions",AARP
"Your kids might enjoy a visit to S. Williamsport, PA. where there's a museum devoted to this sports program",Little League
An actress is recruited to infiltrate a terrorist group in this John le Carre bestseller -- pa rum pum pum pum,The Little Drummer Girl
This jazz vocalist from British Columbia lists Carmen McRae & Nat King Cole as her biggest influences,Diana Krall
"This chain famous for its ""Girls"" & chicken wings calls itself ""Delightfully Tacky Yet Unrefined""",Hooters
Granite Boys,New Hampshire
Vanderbilt in this state capital was chartered as Central University in 1872; the name was changed the next year,"Nashville, Tennessee"
British lawyer & horologist Edmund Beckett had a hand in designing this famous attraction,Big Ben
In the beginning was this Barbara Kingsolver saga of a Southern missionary & his family in the Belgian Congo,The Poisonwood Bible
"This teen from Ontario sang about a ""Sk8er Boi""",Avril Lavigne
"At State & Rush Streets, you can dine at the original one of these steakhouses ""of Chicago""",Morton's
Terrapins,Maryland
"The Model Secondary School for the Deaf is a part of this Washington, D.C. college",Gallaudet
"(Hi, I'm Brenda Lee)  The title of one of my first records gave me this ""explosive"" nickname","""Little Miss Dynamite"""
"Simferopol, on the Salgir River, is one of Crimea's top producers of this ancient fermented beverage",wine
"England won in 1966 when the final game went into this, but not as far as penalty kicks",a shootout
"Amphibians & fish are described as being poikilothermic, more popularly called this",cold-blooded
"Swinging '60s attire included ""huggers"" of this body part",hips
"He composed ""The Well-Tempered Clavier"" while employed as a conductor at the court of Anhalt-Cothen",Johann Sebastian Bach
"Hitch a ride, or an opposable digit",thumb
"The Chernaya River Valley was the ""Valley of Death"" for ""The Six Hundred"" of this valiant title group",the Light Brigade
2 of its last 3 World Cup wins were over Italy in the finals,Brazil
The Gutenberg Discontinuity is the boundary that separates the Earth's mantle from this part,the core
"Joan Didion described Jim Morrison as ""A 24-year-old...who wore"" this color ""vinyl pants and no underwear""",black
"Many think that Josephine von Brunswick was the recipient of his ""Immortal Beloved"" letter",Beethoven
"A large wing or tail feather, or one of the spines of a porcupine",quill
"In the 1991 coup, this Soviet pres. was held under house arrest in Foros, not far from the Uchan-Su waterfall",Mikhail Gorbachev
"In 1994, the year this country hosted, 147 nations participated",the United States
"The one named for Max Planck is 6.6260755 X 10 (to the negative 34) joule-second, symbolized simply h",constant
"The name of Jack Tar trousers, popular in the 19th century, is a term for someone in this profession",sailor
"Part of this composer's ""Requiem"" is heard here",Mozart
"From the Latin word for ""time"", it's the speed at which a musical piece is played",tempo
This resort straddling the Bystra River was the site of a historic meeting of the Big 3 in February 1945,Yalta
In 1938 it became the first host country not to make it to the finals; it didn't make that mistake in 1998 (it won!),France
Simple ones are classified as monosaccharides,carbohydrates
"One of Lee Jeans' brand names is Lee these, meaning sturdy denim trousers",dungarees
"""From the New World"" was his 9th symphony, but it's also known as his 5th since they were renumbered later",Dvorak
"It's a length of yarn wound in a coil, or a flock of geese in flight",skein
"This country that no longer exists made it to the finals 6 times, winning in 1954, 1974 & 1990",West Germany
"In order to duplicate itself in cell division, one of these splits into 2 identical strands called chromatids",chromosomes
In the '50s you could wear these pants to go with & rhyme with your white bucks,white ducks
A 1901 piano concerto by this Russian-born composer & virtuoso is heard here,Rachmaninoff
"Your eyelashes, or tiny hairlike structures that help certain protozoans move about",cilia
"After landing in Paris in 1927 Lindbergh filed an exclusive report to newspapers in 2 cities, New York & this",St. Louis
Bismarck is the second-largest city in this state,North Dakota
"2008: Poor Mumbai teen wins big on a game show, is accused of cheating",Slumdog Millionaire
"Seen riding a flying gander, this character is usually traced back to a 1697 book by Charles Perrault",Mother Goose
"It's popularly referred to as ""Jewish penicillin""",chicken soup
The youngest member of the Court & the most powerful,(John) Roberts
"""To play"" this marsupial means to feign death or ignorance",possum
Its dairy industry is the largest in New England,Vermont
1960: Norman Bates runs a sweet little motel,Psycho
"As a horse grows older, the outward slope of these increases, so it's a reliable way to gauge age",their teeth
"One of Elvis' favorite snacks was a sandwich of peanut butter & this fruit ""mashed and mixed""",bananas
"In 2007 this justice, then outnumbered 8-1, described ""my position on the bench"" as ""lonely""",Ruth Bader Ginsburg
To have this insect's waist means to have a slender waistline,wasp
Its state vegetables are the chile & frijoles,New Mexico
1997: Kate & Leo (Rose & Jack) have a shipboard romance,Titanic
The section of Highway 9 that runs the length of Manhattan north to south,Broadway
The kalamata type of these usually come packed in oil or vinegar,olives
"The oldest & longest-serving member, he joined the court in 1975",John Paul Stevens
"""Two shakes of"" this means to move remarkably fast",a lamb's tail
"During the War of 1812 thousands in this state volunteered to enlist, hence its ""Volunteer State"" nickname",Tennessee
1999: Haley Joel Osment sees dead people,The Sixth Sense
"From 1954 to 1962 this ""it"" girl of the '20s was the second lady of Nevada as the wife of the lieutenant governor",Clara Bow
You can call them by this fancy French name but they're still snails,escargot
"Confirmed in 2006, he was the last justice selected by George W. Bush",Alito
"This exclamation that means ""nonsense"" is a 1932 Marx Brothers title",horse feathers
"Appalled by the conditions of debtors in prison in England, James Oglethorpe started this as a debtor's colony",Georgia
"2003: Buffalo, New York TV reporter Jim Carrey plays God",Bruce Almighty
"You'll get a ""Cross of Gold"" if you can tell us the name of this ""Boy Orator of the Platte""",William Jennings Bryan
The sweet variety of this nut is popular as a snack; the bitter type is inedible but yields a flavoring extract,almonds
"In 1991, the Senate Judiciary Committee deadlocked 7-7 on his nomination, but sent it to the full Senate",Clarence Thomas
(Sarah of the Clue Crew reports from the deck of the USS John C. Stennis.)  An observation area for the flight deck is grimly called this bird's row; crashes are less common now than when it got the name,a vulture
"Ralph Ellison was the first African American to win the fiction award; ""Purple"" prose made this woman the second",Alice Walker
Joplin was a master of this musical style that emerged from saloons in the late 19th century,ragtime
"In 2002 this singer & other activists founded DATA, which stands for Debt, AIDS, Trade, Africa",Bono
"The Yeti in the Himalayas is the counterpart of this large, hairy humanlike creature in the Pacific Northwest",Sasquatch
"abanet.org is home to this, the world's largest voluntary professional organization",the American Bar Association
"This type of velvet is processed to have an uneven, slightly wrinkled surface",crushed
The winning scribe is announced at a fancy do on this New York City street more associated with finance than art,Wall Street
Interest in Joplin's music was revived by this 1973 film that featured many of his songs & starred Newman & Redford,The Sting
"In the 1990s he won Grammys for best alternative performance for back-to-back albums, ""Odelay"" & ""Mutations""",Beck
"Manatees, which suckle their young like humans, may underlie the legends of these creatures; Daryl Hannah played one",a mermaid
"retailmenot.com helps you save money with these, which once had to be clipped from the newspaper",coupons
The Klondike one lasted for 3 short but enriching years,a Gold Rush
"Animal-titled winners include ""Dog Soldiers"" & this equine Cormac McCarthy novel",All the Pretty Horses
Canadians might know the name for this Scott Joplin composition heard here,"the ""Maple Leaf Rag"""
"This comic who starred in ""Jingle All the Way"" was never a sailor but he did serve in the Air Force",Sinbad
The last major attempt to find this monster was in 1987 when 20 cruisers swept the water with sonar,Nessie (or the Loch Ness Monster)
"You can watch video on cell phones, on TV or over the Internet with this player",QuickTime
It's a fastball thrown high & inside to force the batter away from the plate,a brush-back pitch
"This southerner won 2 of the first 6 awards, for ""Collected Stories"" & ""A Fable""",Faulkner
This novelist chose a quote from Scott Joplin to use as the opening for a 1975 bestseller,E.L. Doctorow
"Known as ""The Face of '66"", this British supermodel has her own clothing line",Twiggy
This creature is the offspring of the wife of Minos & a snow-white bull,the Minotaur
