Question,Answer
"We ain't just whistlin' this tune here... oh, yeah. actually, we are",Dixie
The 2 participants in a conversation up on Mount Sinai in Exodus 3,God & Moses
An extravagant short-lived passion,an infatuation
A flock of flamingos taking wing inspired these 2 main colors on Peru's flag,red & white
"""Leading with my Chin""",Jay Leno
Specialized white blood cells called lymphocytes begin as this type of cell in the bone marrow,a stem cell
This classic TV show's theme is just made for the category,The Andy Griffith Show
George W. Bush said that at 40 he gave up booze & renewed his faith after a conversation with this evangelist,Billy Graham
Better-known name of billiards master Rudolf Wanderone,Minnesota Fats
The one nation whose official flag is not rectangular is this Himalayan country,Nepal
"""I am America (and So Can You!)""",Stephen Colbert
"Made mostly of water & salts, this fluid component of blood is usually yellow due to dissolved proteins",plasma
A legend about this British king recounts that he was seen having a conversation with an oak tree in 1788,George III
He was the head of the P.L.O. from 1969 to 2004,Yasser Arafat
"Adopted in 2008, the new flag of this middle eastern country is seen here",Iraq
"""Naked Pictures of Famous People""",Jon Stewart
These blood cell fragments are also called thrombocytes,platelets
"""The Autobiography of Malcolm X"" was deeply rooted in the conversations with this author who helped write it",Alex Haley
"Abbreviated CFS, this medical condition is called ""the thief of vitality""",chronic fatigue syndrome
"The flag of these South Atlantic islands features a Union Jack, a sailing ship & a ram",the Falklands
"""American on Purpose: The Improbable Adventures of an Unlikely Patriot""",Craig Ferguson
"One of these, also called a syncope, is that blood flow to the brain is diminished",fainting
"Conversations between Joseph Campbell & this journalist grew into the bestseller ""The Power of Myth""",Bill Moyers
It's a mirage over water named for a female figure of Arthurian legend,fata Morgana
This song's recording session occurred right after the 1985 American Music Awards & lasted all night long,We Are the World
They strike croquet & polo balls,Mallets
It's an oven or a furnace in which pottery is fired,Kiln
In 1998 the Cincinnati Enquirer apologized for stealing voice mails from this giant U.S. banana company,Chiquita
We enjoy our cups of this more when servant John Brown adds whisky to them,Tea
"For pioneering work in finance theory, Merton Miller won this prize in Economic Science for 1990",Nobel Prize
"For lunch, how 'bout a Hawaiian pizza, topped with ham or Canadian bacon & this fruit",Pineapple
It's the creature seen here [type of duck],Mallard
"Majolica, a type of Italian pottery, is named for this Spanish island",Majorca
In this country the Chapare region east of La Paz is fertile banana terrain,Bolivia
"When this London residence is freezing, we'd like to return it to the dukes for whom it's named",Buckingham Palace
18th C. English comedian Josias Miller won lasting comic fame as first gravedigger in this play by Shakespeare,"""Hamlet"""
"If you're in the mood for Mexican fast food, try a gordita or chalupa from this chain",Taco Bell
"Candice Bergen was married to this French director of ""Pretty Baby"" & ""Atlantic City""",Louis Malle
"The name of this type of earthenware means ""baked earth"" in Italian",Terra cotta
"Bananas are a culinary mainstay in Bahia, an Atlantic coast state in this South American country",Brazil
"We can't forgive our son Edward for his follies that helped kill this man, our husband",Prince Albert
"Born in Cromarty in this U.K. country in 1802, Hugh Miller did much to arouse public interest in geology",Scotland
Treat yourself & stop by one of the stores named for the woman seen here [cookie mogul],Mrs. Fields
"From the Latin for ""hammer"", it means flexible or pliable",Malleable
"Named for founder Josiah, it's the pottery seen here",Wedgwood
"Don't confuse this banana-producing nation whose name means ""Sunday"" with the country on Hispaniola",Dominica
This country that we fought in the Crimean War deserves a good beating & if we were a man we'd go give it to them,Russia
"One of the most popular musical comedy actresses of the 1920s, Marilyn Miller appeared in these ""follies"" in 1918",Ziegfeld Follies
"Stay as long as you want & check out this salad made with apples, celery, walnuts & mayo",Waldorf salad
"This late mountaineer's most famous quote is ""Because it is there""",George Mallory
"Named for founder Josiah, it's the potttery seen here",Spode
"This country bordering Kenya, Tanzania, Congo & Sudan is one of Africa's leading banana producers",Uganda
"When this prime minister kisses our hand, we don't care about his Jewish origins",Benjamin Disraeli
In 1919 American lawyer David Hunter Miller helped compose the charter of this international organization,League of Nations
"It may be Greek to you, but it's minced lamb meat, served in a pita & topped with a cucumber-yogurt sauce",Gyro
This city that's home to the Naval Academy was capital of the U.S. in 1783 & 1784,"Annapolis, Maryland"
"To Supreme Court watchers, strict construction isn't a building code but a narrow interpretation of this document",Constitution
In 1999 Tom Rouen led the NFL with a 46.5-yard average on these,Punts
"In this 1850 novel the Reverend Arthur Dimmesdale reveals himself to be the father of Hester Prynne's child, then dies","""The Scarlet Letter"""
In 1903 the Museum of Islamic Art was created from museum displays in this Egyptian city,Cairo
"Located at the southern tip of San Francisco Bay, it was named by Spanish colonists for St. Joseph",San Jose
"Subjects in the Milgram obedience experiment obediently agreed to administer these to others, who simulated pain",Electric shocks
"(Hi, I'm Jayson Williams of the NBA.) In '97-'98 I was second in the NBA overall in this category, but first in the offensive type",rebounds
"""In token of my appreciation for his genius,"" Melville wrote, this book ""is inscribed to Nathaniel Hawthorne""","""Moby Dick"""
The National Postal Museum of the Smithsonian has exhibits on U.S. stamp history & this service that ran in 1860 & '61,Pony Express
Jupiter's aromatic spices,Jove's cloves
"It's the state capital where you can cruise Garth Brooks Blvd., or stroll through Will Rogers Park",Oklahoma City
"The 1992 book ""Reinventing"" this inspired Al Gore to try to do just that",Government
"Robin Roberts has the dubious distinction of allowing more of these, 505, than any other Major League pitcher",Home runs
"This novel begins, ""Half-way down a by-street of one of our New England towns, stands a rusty wooden house...""","""The House of the Seven Gables"""
This country's Transvaal Museum is noted for such fossilized remains as Australopithecus Africanus,South Africa
Sound repeater's small tropical lizards,Echo's geckos
"""Health, History, Horses"" is the motto of this city in upstate New York",Saratoga Springs
"Linguists call the hypothetical ancestor of the Germanic & Romance languages P.I.E., Proto-this",Indo-European
"In 1938 Sam Snead was the PGA's money leader with $20,000; in 1998 it was this alliterative golfer with $2.6 million",David Duval
The Grande Galerie is the main picture gallery of this museum which is housed is one of the world's largest palaces,The Louvre
Rainbow goddess' disease-spreading particles,Iris's viruses
"(Hi, I'm Kristoff St. John of ""The Young and the Restless"") For many years, this Connecticut city where I grew up was the winter headquarters for the Barnum & Bailey Circus",Bridgeport
17-letter word for one whose studies may cover the Scottish bagpipes & the Indian tabla,Ethnomusicologist
In 1999 Pete Sampras tied this Aussie's record of 12 Grand Slam singles titles,Roy Emerson
The central metaphor of this 1860 novel is a sculpture of a deity (not a young deer),"""The Marble Faun"""
The International Museum of the Horse is raising funds for a life-size statue of this 1973 Triple Crown winner,Secretariat
Pollux' twin's hunger strikers,Castor's fasters
"This movie was dedicated to the 10,000 Gloucester fishermen who have lost their lives since 1623",The Perfect Storm
"He died in Vienna March 26, 1827, during a thunderstorm like the one depicted in his Pastoral Symphony",Beethoven
"This ""Hollaback Girl"" took a cinematic turn, playing Jean Harlow in ""The Aviator""",Gwen Stefani
"4-letter term for living creatures, such as worms, attached to a hook to entice fish",bait
David Herbert,(D.H.) Lawrence
"1st popular in the 1960s, these pants are named for the area below the waistline where they embrace the body",hip-huggers
It might be crewel to tell you that the Bayeux Tapestry is an example of this kind of needlework,embroidery
"Death defeated him March 16, 1971, 23 years after Truman did",(Thomas) Dewey
"""The Emancipation of Mimi"" & ""E=MC2 are albums from this multi-octave gal",Mariah Carey
An auger is the device used to cut holes for this kind of fishing,ice fishing
Henry Louis,(H.L.) Mencken
"Every woman should have one of these, LBD for short",a little black dress
A humanoid robot,android
"This Scotsman died March 11, 1955, 10 years after he won a Nobel Prize for his 1928 discovery of penicillin",(Sir Alexander) Fleming
"This ""lady"" took her stage name from a Queen song after she was likened to Freddie Mercury",Lady Gaga
"Possible subjects for an entomologist, or the fishing accessory seen here.",flies
Phyllis Dorothy,(P.D.) James
Complete the look of the powder blue tuxedo with a ruffled one of these detachable false shirt fronts,a dickey
"For spreading this disease, food handler Mary Mallon spent the last 23 years of her life in detention",typhoid
"Crispus Attucks, an African American, was one of 5 men killed in this Beantown event March 5, 1770",the Boston Massacre
"Last name Kilcher, she restyled herself as a country singer in 2008 with the album ""Perfectly Clear""",Jewel
"Often made of cork, it's a float attached to your line to suspend it at a set depth",a bobber
Edward Morgan,(E.M.) Forster
"Making a comeback for women in 2009, these 5-letter pants, aka genie pants & worn by MC Hammer, were too legit to quit",harem pants
