Question,Answer
"Part of the Lesser Sundas, this small island gave its name to the world's largest living lizard",Komodo
"Oscar winner Kathy Bates directed a 1996 episode of this detective series subtitled ""Life On The Street""","""Homicide"""
"This ""project"" to develop a fission bomb was established in August 1942",The Manhattan Project
"This composer's reputation rests on his first & last full-length operas, ""The Pearl Fishers"" & ""Carmen""",Georges Bizet
She's the red-headed heroine of several books by Astrid Lindgren,Pippi Longstocking
"Cuauhtemoc, the last Aztec emperor of Mexico, was this Aztec ruler's nephew",Montezuma
More than 70% of New Zealand's people live on this island,North Island
"This sister of Francis Ford Coppola directed her first feature film, ""One Night Stand"", in 1994",Talia Shire
Lithium is the lightest element that occurs in this state of matter at room temperature,Solid
"His ""Il Trovatore"" contains the ""Anvil Chorus"", a favorite of male choirs the world over",Giuseppe Verdi
Travel writer Macon Leary is the central character of this Anne Tyler novel,"""The Accidental Tourist"""
Greece's King George I was born a prince of this Scandinavian country in 1845,Denmark
"Horn Island, where Cape Horn is located, is part of this archipelago",Tierra Del Fuego
Nick Nolte & Amy Irving earned Oscar nominations for films directed by & co-starring this woman,Barbra Streisand
"For the radioactive isotope Actinium-227, it's 21.8 years",Half-life
In 1876 he opened an opera house in the Franconian town of Bayreuth,Richard Wagner
The name of this James Thurber character has become synonymous with a daydreamer,Walter Mitty
"Many members of this ruling family, including Spain's King Philip IV, were noted for their prominent jaws",The Hapsburgs
In 1902 St. Pierre on this island was destroyed by an eruption of Mount Pelee,Martinique
"She was the 1st woman nominated for a Best Director Oscar, for 1976's ""Seven Beauties""",Lina Wertmuller
This British baron pioneered antiseptic surgery using carbolic acid for sterilization,Joseph Lister
"This New Zealand soprano appeared as Donna Elvira in Joseph Losey's film of ""Don Giovanni""",Kiri Te Kanawa
"In a Pulitzer Prize-winning novel by Oscar Hijuelos, Cesar & Nestor Castillo lead this dance band",The Mambo Kings
This saint's cross appears on the provincial flag of Nova Scotia,St. Andrew
The AP's Edward Kennedy was fired for prematurely reporting this happy event of May 1945,V-E Day (or Germany's surrender)
"""My Heart Will Go On""",Celine Dion
This chef was born one dreamy midsummer in Austria in 1949,Wolfgang Puck
It's the capital city of 1.8 million,Quito
Mesquite can send these down 60 feet to reach moisture,roots
A house divided into 2 separate but equal living units,a duplex
In 2005 an ex-Klan member was found guilty in the deaths 41 years before of 3 civil rights workers in this state,Mississippi
"""Margaritaville""",Jimmy Buffett
This modern dance pioneer lost her 2 children to a 1913 auto accident before dying in one herself,Isadora Duncan
These islands made famous by Darwin became a part of Ecuador in the 19th century,Galapagos
"(Jimmy of the Clue Crew lights a peanut on fire.) The oil in the peanut is almost 100 percent fat, which burns & produces energy, a process that's measured by this unit",a calorie
To unearth by dragging along the bottom of a body of water,dredge
"A Jan. 9, 1905 march & massacre in this country started a revolutionary year--a taste of things to come",Russia
"""I Am Woman""",Helen Reddy
"This ""King"" of the Sitcom based Archie Bunker on his father & Maude on his wife",Norman Lear
In March 2008 Ecuador mobilized its troops in response to anti-rebel actions by this neighbor,Colombia
This physics term refers to the study of the effects of extremely low temperatures,cryogenics
A 1961 Disney film greatly contributed to an increase in this dog breed's popularity,dalmatian
"The despotic Ferdinand, restored to the throne of Naples in 1815, declared himself King of the 2 these",Sicilies
"""Redneck Woman""",Gretchen Wilson
"This prime minister left the Likud party in 2005 to form a new centrist party, Kadima",Ariel Sharon
In July 1822 the city of Guayaquil was the site of an historic meeting between Jose de San Martin & this liberation leader,Simon Bolivar
"(Sarah of the Clue Crew puts salt & pepper in beakers of water.) The molecular structure of salt allows it to dissolve in water; the pepper will only disperse, creating this type of mixture, from the Latin for ""hung up""",a suspension
"In the aristocratic pecking order, he's directly below a prince",a duke
"In a 1985 victory for Margaret Thatcher, these workers went back to work after a strike of nearly a year",coal miners
"""Day-O"" (The Banana Boat Song)",Harry Belafonte
She went to medical school at Johns Hopkins before hosting a literary group & hanging out with Hemingway,Gertude Stein
Ecuador's longest border is with this country to the south & east,Peru
"In 1955 physicists Owen Chamberlain & Emilio Segre discovered the antiproton, which has this kind of charge",negative
"To absorb nutrients, or a collection of published material",digest
"She revived her book club in 2003 by selecting Steinbeck's ""East of Eden"" & its sales skyrocketed",Oprah Winfrey
"In ""Anchors Aweigh"", not Tom but Gene Kelly was the man who cut a rug with this animated mouse",Jerry
A knotted strand of this material is the traditional cord on which pearls are strung,silk
This is a white wine flavored with herbs; add it to gin & you've got a martini,vermouth
Egon Krenz was briefly the head of this country during the fall of the Berlin Wall,East Germany
Guarding the entrance to the Garden of Eden are cherubim & a flaming one of these weapons,a sword
"Steinbeck's ""The Moon Is Down"" is based on this Scandinavian country's resistance against Nazi occupation",Norway
"After men take away his mother, this Disney title character teams up with Timothy Mouse",Dumbo
"""La Peregrina"" is a famous pearl bought by this man in 1969 & given to Elizabeth Taylor",Richard Burton
"Brought to Calif. in the 1850s, this alphabetically late grape is used as a base for sparkling wines",zinfandel
"Hanukkah is sometimes called this ""of Lights""",the Feast of Lights
"This astrophysicist won the Pulitzer Prize for exploring the human brain in ""The Dragons of Eden""",Carl Sagan
"""The Grapes of Wrath"" was based on a series of articles Steinbeck wrote for this California city's News",San Francisco
"Mr. Jingles, a pet mouse living on death row, is resurrected by John Coffey after being killed by a guard in this film",The Green Mile
"In early China, cultured pearls were created by placing a lead object shaped like this religious figure in a mussel",Buddha
"Red grapes' skins are removed early on to give the pink color to this type of wine, such as tavel",a rosé
This holiday may take its name from the name of the Anglo-Saxon goddess of spring,Easter
One legend says that Eve took one of these lucky quadrifoliate plants from eden,a four-leaf clover
"Steinbeck's ""Cup of Gold"" told the tale of this British pirate whose name lives on in bottles of rum",Captain (Henry) Morgan
Nehemiah Persoff voiced Papa Mousekewitz in this 1986 film,An American Tail
This 5-letter substance is secreted by the mollusk to create a pearl,nacre
"Called the world's premier red wine grape, it's dominant in the Bordeaux region",cabernet sauvignon
A single-celled organism that ferments sugars & carbohydrates,yeast
"In this John Milton work, the angel Michael leads Adam & Eve out of the Garden of Eden",Paradise Lost
"Steinbeck's narrative of his road trip in search of America was titled ""Travels with"" this dog",Charley
Nathan Lane & Lee Evans are 2 men who inherit a house plagued by a crafty rodent in this 1997 film,MouseHunt
This adjective for pearls of irregular shape also describes artists such as Hyacinthe Rigaud,baroque
"Any of this fortified wine ""in a storm""; to make it, a neutral grape alcohol is added partway through fermentation",port
"It's from the Old French for ""wild creature""",a beast
"When Columbus came upon this Venezuelan river, he thought he'd found the entrance to the Garden of Eden",the Orinoco
"With about 5 people per square mile, it's the most sparsely populated of the lower 48 states",Wyoming
She's Jupiter's sister! his wife! his sister! his wife! she's Jupiter's sister & his wife,Juno
The Platters,the 1950s
"Hopefully, you won't ram this brand's Ram 1500 into anything",Dodge
"A 1993 law says for outdoor signs in this Canadian province, French lettering has to be predominant over English",Quebec
"You could have elected James Cox president instead of this opponent, who turned out to be ineffectual",(Warren G.) Harding
"Aka hump day, it was named for a Norse god",Wednesday
"Triton, the son of this male god, was half man & half fish",Neptune
The Spice Girls,the '90s
"This 3-letter auto brand's Sierra pickup has some people saying ""hello Denali""",GMC
"In much of the world, the image seen here, designed by Yukio Ota, is the equivalent of this 4-letter U.S. sign",exit
"Boston baseball fans would love to go back & undo the Jan. 3, 1920 sale of this man to the Yankees",Babe Ruth
The Persian shaghal gave us the name of this dog-like African carnivore & scavenger,the jackal
"It's a planet, an element, a brand of car & a Roman god",Mercury
Wings,the '70s
"Drive its Tacoma all the way to Yakima, if you want",Toyota
"A pentagonal traffic sign with the point at the top depicts these, which you should watch out for",schoolchildren
"Some say the Jones Act of 1920, meant to help U.S. shipping, slowed cleanup of this mess that began in April 2010",the Gulf Oil Spill
"The word ""drama"" comes from the Greek for this verb, which as a noun also means one section of a drama",act
"You could say he was the original god of Farmville (& fertility, too) before branching off into the war thing",Mars
Bon Jovi,the '80s
"A new F-150 from this company starts at around $22,000",Ford
"Back when much of England was illiterate, a rooster on a pub sign meant this now-banned activity inside",cock-fighting
"This country, once scheduled to host the canceled 1916 Olympics, was not invited to the 1920 Games; too bad",Germany
"Peevish or unreasonably irritable, it's from the Latin petere, meaning ""to assail""",petulant
"This blacksmith was lame--physically, not mythically--the only physically imperfect major Roman god",Vulcan
