Question,Answer
"""It's Not Unusual"" for women to throw their underwear at this singer; he said the first time was at the Copa in '68",Tom Jones
Asia: President Nguyen Hinh Triet,Vietnam
"In Finland's Vorschmack, beef & this meat are baked, then ground with herring (pass the mint jelly)",lamb
"The bios of these on the site begin with Crispin of Viterbo, the first one created by John Paul II",saints
"Financially, it's the colorful opposite of ""in the red""",(in the) black
The formula for this measure of a pyramid is 1/3Bh,the volume
In 1989 the leather jacket & fedora worn by this Harrison Ford character went to the Smithsonian,Indiana Jones
Europe: President Anibal Cavaco Silva,Portugal
This fermented legume product is the most versatile & important vegetarian ingredient in Chinese cuisine,tofu
You'll learn that you may not use cell phones or felt-tip pens when researching in the Secret these,Archives
"(Hi, I'm Jane Kaczmarek.)  My husband & I founded a charity that auctions off designer outfits to benefit kids; naturally, it's called these ""Off Our Back""",The Clothes
"(Jon of the Clue Crew shows a diagram on the monitor.) You can see why the term for this type of triangle comes from the Greek for ""with equal legs""",an isosceles triangle
"Giving serious bang for the buck, his salary for his voice-only role in ""Star Wars"" was just $7,000",James Earl Jones
South America: President Alvaro Uribe,Colombia
"Some of the toughest meat, this cut from the leg may be fore or hind",the shank
"There's a list of the 4 papal these churches, which in addition to St. Peter's include St. John Lateran",basilicas
"Poet who gave us ""You're a better man than I am, Gunga Din!""",Kipling
It's a line or segment that touches a circle at exactly one point,a tangent
"In a 1993 film, after Harrison Ford tells this actor, ""I didn't kill my wife"", he replies, ""I don't care""",Tommy Lee Jones
Africa: President Joseph Kabila,the DRC (Democratic Republic of the Congo)
"This edible Christmas item sounds a lot more appetizing when called by its Italian name, panettone",a fruitcake
"A quote from Erasmus about a ""Bibliothecam"" is logically found on this institution's home page",the Vatican Library
"Originating in 1844's ""Settlers in Canada"", this phrase about boat propulsion means to decide your own fate",paddle your own canoe
(Sarah of the Clue Crew shows a diagram on the monitor.)  A pair of angles that add together to make a right angle are known as this type of angle,complementary
"This ""Monkee"" man said, ""Most people think I married Marcia Brady and moved to Ohio and had 6 kids""",Davy Jones
Europe: Prime Minister Guy Verhofstadt,Belgium
Hawaiians have made a staple out of this chopped fish dish made with seaweed & kukui relish,poke
"Clicking on this alliterative link, you find out how the faithful can make their offerings via cash or credit card",Peter's Pence
"Slaves once dreaded being sent to the harsh plantations of the lower Mississippi, hence ""to sell"" someone here",down the river
"When this president & his wife didn't want to be understood by others, they spoke to each other in Chinese",Herbert Hoover
The price of this iconic American item hasn't had a low rise; the low-rise type are $88 at Victoria's Secret,jeans
The social status of an oar puller on an ancient Roman galley,slave
"Nursery rhyme guy who precedes ""pudding & pie""",Georgie Porgie
"It's the English translation on Descartes' most famous axiom, ""Cogito, ergo sum""","I think, therefore I am"
"Before moving to late night, this man hosted the game show ""Earn Your Vacation""",Johnny Carson
These are defined as horses that stand less than 14.2 hands at the withers,ponies
Company whose symbol is seen here,American Airlines
A boisterous dance party with psychedelic lights & loud music,rave
"This tragedy started in a baker's shop on Pudding Lane on Sept. 2, 1666",the Great Fire of London
"In 1618 Descartes was in the army of Prince Maurice of Nassau, the ruler of what's now this Low Country",the Netherlands
Before Kenny G and Wynton Marsalis there was this swinging guy seen here,Benny Goodman
"Under racing rules, every thoroughbred in the Northern Hemisphere has this birthday",January 1
"As in the title of a movie & a TV series, it's game night for U.S. high school football",Friday night
To desire eagerly,crave
"Adjective in front of ""pudding"" in the name of a Harvard theatrical troupe",hasty
"After the arrest & trial of this ""sun-loving"" Italian, Descartes suppressed his own work on similar ideas",Galileo
"Before Raquel Welch and Marilyn Monroe there was this platinum star of classics like ""Dinner at Eight"" & ""Bombshell""",Jean Harlow
This type of horse takes its name from the length of racetracks in early America,a quarterhorse
(I'm master carpenter Norm Abram.) The 1st old house we renovated was a run-down Victorian in the Dorchester section of this city,Boston
"(Kelly of the Clue Crew shows an architectural plan on the monitor.) Leading from the entry to the altar, it's this section of a church that's flanked by the aisles",nave
"In this poet's 1786 ""Address to a Haggis"", he addresses the ""Great Chieftain o' the Pudding Race""",(Rabbie) Burns
"Descartes invented the analytic or coordinate type of this, from the Greek for ""earth measure""",geometry
"Before Hulk Hogan and Andre the Giant, there was this handsome lord of the ring",Gorgeous George
This horse breed seen here shares its name from the peninsula from which it hails,Arabian
These creatures usually contributed the materials that early scrimshanders carved,whales
To incise letters on a hard surface,engrave
"When sausages are thrown into the batter of this English treat, it's known as toad-in-the-hole",Yorkshire pudding
"Though born in France, Descartes died in this country where he had gone to teach Queen Christina",Sweden
"Long before Olivier & Brando there was this man, brother to an assassin",Edwin Booth
"From the Spanish, it's the term for a horse with a golden coat & a white or silver mane & tail",palomino
"It's been called the ""Gibraltar of America"" because of the Citadel, a fort overlooking the St. Lawrence River",Quebec City
"We hope nobody takes literally the subtitle of the Mercer-Arlen song ""One For My Baby (And One More For"" this)","""The Road"""
"Warren G. Harding, 1920",the Republican Party
Finest olive oil grade whose British capital is Road Town & whose American capital is Charlotte-Amalie,extra Virgin Islands
"If Julia Roberts has help with her kids, she knows the world of these ""Diaries"" she narrated",The Nanny Diaries
Saturn was the ancient Roman god of this land-loving discipline,agriculture
"It was capital of the Northwest Territories from 1882 to 1905, when it became the provincial capital of Saskatchewan",Regina
"His ""In The Air Tonight"" plays while Tom Cruise & Rebecca de Mornay ride the train in ""Risky Business""--O Lord",Phil Collins
"Franklin Pierce, 1852",the Democratic Party
Round Southern fried cornmeal cake that's the object of a youthful crush,hush puppy love
"She read her own ""Tales of A Fourth Grade Nothing"", but Annabeth Gish read her adult novel ""Summer Sisters""",Judy Blume
This strict Mennonite sect that rose out of the Anabaptists is found mostly in Pennsylvania & Ohio,the Amish
In 1934 gold was discovered in this capital of the Northwest Territories; in 1991 diamonds were discovered there,Yellowknife
"It precedes ""All Nite"" in a Kiss title & ""Is Here To Stay"" in a Danny & the Juniors title","""Rock & Roll"""
"William Henry Harrison, 1840",the Whigs
Chili's rib cut that stars in a Robert Zemeckis time-traveling comedy,Baby Back to the Future
"Who better than Leo McKern to read John Mortimer's this man of the Bailey ""For the Prosecution""",Rumpole
"Richard Rhodes wrote a Pulitzer Prize-winning book about ""The Making of"" this, which is powered by fission",the atomic bomb
"Named for a queen, this capital of Prince Edward Island is the seat of Queens County",Charlottetown
"This James Blunt farewell song goes, ""You have been the one, you have been the one for me""","""Goodbye My Lover"""
"Zachary Taylor, 1848",Whig
Bite-size French language dessert cake that wreaks havoc in the Book of Revelation,petit Four Horsemen of the Apocalyse
This book by David Sedaris about attempting to speak French may be best experienced in the author's reading,Me Talk Pretty One Day
Pro cyclists are forbidden from using this class of synthetic steroids that help increase strength,anabolic
"Known for great skiing, this Alberta resort is ""Canada's Highest Town"" at 4,537 feet",Banff
Chelsea Clinton is named after this song written by Joni Mitchell,"""Chelsea Morning"""
"James Madison, 1808 (this hyphenated party)",the Democratic-Republicans
"French dish of chicken, onion, wine, mushrooms & pork blindly stewing onscreen as space opera anti-hero Riddick",coq au Vin Diesel
"George Guidall has recorded more than 850 books, from ""Abel's Island"" to Philip Roth's this man ""Unbound""",Zuckerman
"(Cheryl of the Clue Crew shows a triangle on the monitor.) In a triangle, a line extending from the vertex to the opposite side or base, creating a right angle, is called this",the altitude
"This actress, who won a 1976 Oscar, later earned acclaim for playing an actress who won a 1945 Oscar",Faye Dunaway
"A Canton, Ohio library is an archive for the contributions of these women, such as Pat Nixon",First Ladies
Assistant D.A. Sylvia Costas & Detectives Danny Sorenson & Bobby Simone all met tragic ends on this show,NYPD Blue
Cleopatra is said to have used rejuvenating products from this saline body of water in which the Jordan ends,the Dead Sea
TTFN: This way of saying I'll chat with you at a later time,ta ta for now
One of Princess Diana's first jobs was teaching this level at the Young England School in Pimlico,kindergarten
"In a Monty Python sketch, a man wanted to buy a Good Humor ice cream, but the salesman only sold this sea bird",an albatross
