Question,Answer
"Capital of French Guiana & the name of the island it’s on, it gave its name to a kind of pepper",Cayenne
"The Lord told Satan, “There is none like him in the Earth, a perfect and an upright man”",Job
Lactobacillus bulgaricus is added to milk to make this thick semi-solid dairy product,yogurt
"After Emilia is stabbed in this tragedy, she says, “I will play the swan” & sings before she dies",Othello
Last name of brothers Stuart & Joseph who together wrote the “Matter of Fact” column,Alsop
He published the first part of “The Rights of Man” in England & was later charged with treason,Thomas Paine
Tanzania’s capital was founded by the sultan of this island that’s now part of the country,Zanzibar
Ahasuerus liked her better than all the other virgins so he made her queen in place of Vashti,Esther
“The Joy of Cooking” says these liquor-soaked cakes have been enjoyed 25 years after baking,fruitcakes
"Shakespeare wrote, “When in disgrace with” this “and men’s eyes, I all alone beweep my outcast state”",Fortune
As financial reporter for the N.Y. Post she used initials for her byline to pass for a man,Sylvia Porter
"Born in Cove Gap, Penn. on April 23, he later became the 15th U.S. president",James Buchanan
"Though they sound Egyptian, these islands in the N. Atlantic are part of Denmark",the Faroe Islands
Korah was killed for rebelling against Moses but his descendants wrote some of the 150 of these,Psalms
The name of these little snacks is Cantonese for “heart’s delight”,dim sum
"This young woman lives on an island with her father, a magician",Miranda
Columnist for N.Y.’s Newsday who wrote the novel “The Gang that Couldn’t Shoot Straight”,Jimmy Breslin
This Italian announced that electricity applied to frogs’ legs caused them to twitch,(Luigi) Galvani
Connecticut was the last of the original 13 states to ratify this & didn’t do it until 1939,the Bill of Rights
"An author: ""Big Brother is watching you""",Orwell
His real name was John Chapman & his claim to fame was planting a series of nurseries from the Alleghenies to the Midwest,Johnny Appleseed
A member of the Grand Old Party,Republican
"Scott, can you tell me of this English city whence the Mayflower set sail to reach the New World?",Plymouth
In 2010 it was Saints vs. Colts for the championship of this league,the National Football League
Honolulu County is on this island,Oahu
"An ancient fabulist: ""Don't count your chickens before they hatch""",Aesop
"Febold Feboldson, in an attempt to end one of these in Nebraska, built huge bonfires around lakes to make clouds",a drought
"This type of ""theory"" explains how an event results from a plot by a covert group",conspiracy
"Scott, wasn't it nice of the Wampanoag tribe to teach us how to make this dish of beans & corn?",succotash
You might see Magic vs. Wizards or Grizzlies vs. Timberwolves at one of this league's games,the NBA
"This mountain, a symbol of Japan, is known for its 5 lakes & 8 mini-peaks",Mt. Fuji
"A female poet: ""How do I love thee?  Let me count the ways""",Elizabeth Barrett Browning
It took 5 giant storks to deliver this folk hero to his parents in Maine; later he moved to Minnesota,Paul Bunyan
"When speaking about matters of faith, ""ex cathedra"", the Pope is said to be this, meaning he can't be wrong",infallible
"Hey Scott, it's Nov. 11, 1620; it's time to sign the document called ""the Mayflower"" this",Compact
From 2003 to 2009 the men's final in this British tournament was somebody vs. Roger Federer,Wimbledon
"The trail named for these people led from Cuzco to Intipunku, ""the gateway of the sun"", & on to Machu Picchu",the Incans
"A Revolutionary pamphleteer: ""These are the times that try men's souls""",Thomas Paine
Legend says he died trying to clear Big Bend tunnel in West Virginia; no word on that big hammer,John Henry
"""Wise fool"" is an example of this 8-letter figure of speech",oxymoron
"Scott, as a Pilgrim, you must adhere to this stern Protestant movement, an offshoot of Calvinism",Puritanism
"If you're watching Harvard vs. Yale, you're watching a competition in this 8-school group",the Ivy League
"I see this city, the capital of Uruguay",Montevideo
"A 19th century German philosopher: ""God is dead""",Nietzsche
"Don't tell Sasquatch, but Texas folk hero William Wallace had this nickname",Bigfoot
"Essential or basic; a literacy organization says ""Reading Is"" it",fundamental
"Scott, did you hear Gov. Bradford made this Indian, aka Tisquantum, an emissary; his English is remarkable!",Squanto
It was Topalov vs. Anand for the 2010 world title in this board game,chess
"These nomadic people of southern Kenya build huts in a circle to create a boma, or village",Masai
"Issued in New Haven, Connecticut in 1878, the first one of these listed about 50 names & businesses",a phone book
Reach for the sky!  In 2010 Tom Hanks returned for a third time to provide the voice of this sheriff,Woody
U.S. Regionalism produced the work seen here; this title object in the center was also a subject for Monet,a haystack
This smooth-skinned variety of peach can sometimes be found on the same tree as its fuzzy brethren,a nectarine
These sacred scrolls found at Qumran in 1947 have yielded many insights into early Christianity & Rabbinic Judaism,the Dead Sea scrolls
"This word describing the numbers 3 & 15 can also mean ""eccentric""",odd
"Opened in Houston in 1965, it was the first fully enclosed sports stadium; today, it bears the Reliant name as well",the Astrodome
No jokering around!  Gary Oldman's James Gordon got a promotion to commissioner in this 2008 film,The Dark Knight
Abstract expressionism has been called the first movement to develop independently in this country,the United States
They are the individual parts of a flower's corolla,petals
"In 1882 Robert Koch discovered the microbe that causes this lung disease, TB for short",tuberculosis
Someone from Helsinki,a Finn
"Seen here, 16-year-old Margaret Gorman was the first person to be given this beauty title",Miss America
"Let's Segway to this Kevin James title guy, a New Jersey ""Mall Cop""",Paul Blart
"The French movement Fauvism relied on bold use of these, such as jaune & pourpre",colors
"Bracken, a species of this green nonflowering plant, has large triangular fronds & is found worldwide",a fern
"James Marshall, whose discovery began this 1849 frenzy, died poor in Kelsey, California",the California Gold Rush
"This sudden indulgence in an activity may follow ""spending""",spree
In 1731 the USA's first circulating library was founded in this city,Philadelphia
"Mais oui!  In 2006 Monsieur Steve Martin played zis--I mean, this--bumbling detective",Inspector Clouseau
"In the 19th century Aestheticism said art exists to provide this, with no relation to society or morality",beauty
"Varieties of this flower  include Leen Van Der Mark, Orange Emperor & Apeldoorn",the tulip
"A 35,000-year-old flute discovered in a cave is made from the ivory of this animal, extinct for thousands of years",a woolly mammoth
Goodbye!,toodle-oo (or farewell)
"Not surprisingly, the first architecture dept. at a college was established at this Boston-area school in 1865",MIT (Massachusetts Institute of Technology)
"He did a ""Hitch"" as Del Spooner, a robot-hating Chicago cop investigating a murder in 2004's ""I, Robot""",(Will) Smith
"(Kelly of the Clue Crew shows a painting on the monitor.) Seurat's painting of the ""Circus Sideshow"" uses this new Impressionist technique, featuring small dots & brush strokes that, from a distance, create blended color",pointillism
This orange pigment first isolated in carrots in 1881 is also found in pumpkins & sweet potatoes,carotene
"Only weeks after this planet was discovered in 1846, William Lassell discovered its largest moon, Triton",Neptune
"A marsh or bog, or any muddled situation",a morass
"Completed in 1869, it has also been known by its nickname ""the Highway to India""",the Suez Canal
2nd century B.C. historian Ssu-Ma Ch'ien put together the first comprehensive history of this country,China
"He ""hated Christmas! The whole Christmas season...Please don't ask why, no one quite knows the reason""",the Grinch
It's the world's tallest animal whose young is known as a calf,a giraffe
"Luke, Bo, Daisy, Boss Hogg",The Dukes of Hazzard
"On Sept. 12, 1953 Boston Archbishop Richard Cushing conducted the marriage between this famous pair",JFK and Jackie
"The White House was once officially called this ""Mansion""",Executive
"Christian Lange edited ""Diplomatarium Norvegicum"", a valuable source on this, his native land",Norway
"""He was doing jumping jacks yesterday"", said George W. Bush, downplaying this man's heart problems",Dick Cheney
(Sarah of the Clue Crew reports from Zoo Atlanta.) The two panda species are the 6- to 12-pound red panda and this 200- to 250-pound species,the giant panda
"Herman, Lily, Grandpa, Eddie",The Munsters
"About his mother's remarriage, Hamlet disdainfully remarks, ""Frailty thy name is"" this",woman
"Named shared by a Leon Uris novel, a Bob Marley album & a book of the Bible",Exodus
"William Prescott's 2 big tales of the Conquistadors were about ""The Conquest of Peru"" & ""The Conquest of"" this country",Mexico
"Daffy Duck, a fox from Disney in 1973 & Kevin Costner have all played this role from folklore",Robin Hood
"Not tabbies or flabbies, but these house cats are known as abys",Abyssinians
