Question,Answer
"In the pilot for this '60s sitcom, Jed & Jethro first meet Mr. Drysdale when he comes to get them out of jail",The Beverly Hillbillies
"In China & India, peanuts are processed mainly for this cooking ingredient",peanut oil
"Portugal, Papua New Guinea, Pakistan",Papua New Guinea
Shirley Temple appears multiple times on the cover of this Beatles album,Sgt. Pepper's Lonely Hearts Club Band
"""Rad"", meaning ""excellent"", was truncated from this",radical
In 1614 explorer Adriaen Block claimed what is now this U.S. state for the Dutch,Connecticut
"In the '50s this movie Tarzan was still hanging out with a chimp, but he wore more than a loincloth as TV's ""Jungle Jim""",Johnny Weissmuller
"The Virginia type of peanuts is what's sold at these events, as mentioned in a song written in 1908",baseball games
"Syria, Suriname, Sweden",Suriname
"When measuring someone's pulse rate, take it on ""t.s."", for this ""side"" of the wrist",the thumb side
"The Cosmo girl doesn't just look good; she can have a convo, short for this",a conversation
Legends of riches led a set of Zuni villages to be dubbed the Seven Cities of this,Cibola
The 1973 TV season gave us Richard Roundtree as this supercool private eye he'd played on film,(John) Shaft
"Immigrants Amedeo Obici & Mario Peruzzi founded this company in Wilkes-Barre, Penn. in 1906",Planters
"India, Indonesia, Iran",Indonesia
"In this story a guy dismembers an old man & still hears him under the floor (lub-dub, lub-dub)","""The Tell-Tale Heart"""
"One of the perks of my job is knowing that ""perk"" is short for this",perquisite
(Jimmy of the Clue Crew stands outside a shrine.) Gates called torii represent the boundary between sacred & ordinary space at the thousands of shrines of this religion all over Japan,Shinto
"Tom Cruise was a ""Top"" one in '86 (3)",Gun
"In a story by Mini Grey, this pair from ""Hey Diddle Diddle"" run off to NYC & find fame & fortune in vaudeville",the dish & the spoon
World Series & playoff heroics earned Reggie Jackson this nickname,"""Mr. October"""
"The final act of this opera takes place outside a bullring, where the heroine is stabbed to death",Carmen
"When Nigel heard his wife was preggers, he broke out the champers, this celebratory beverage",champagne
"(Kelly of the Clue Crew stands between two women.)  Unique to Kyoto is the culture of maiko, who replace the  embroidered collar with a white one upon becoming one of these",a geisha
"Will Ferrell wore ""Blades of"" it (5)",Glory
Garth Williams illustrated this title character seen here,Stuart Little
"Known as ""Mr. Civil Rights"", he served as chief counsel of the NAACP prior to taking a seat on the Supreme Court",Thurgood Marshall
"In 1939 she made her operatic debut in ""Cavalleria Rusticana"" in Athens at age 15",Maria Callas
It's the British word for a merry-go-round or a traffic cricle,roundabout
(Kelly stands between two actors.) The kumadori makeup used in this form of Asian theater features red lines on the hero's  face and blue on the villain's,kabuki
1950s Tokyo-threatening titan (8),Godzilla
"Tom Thumb & Hunca Munca are the title creatures in her ""Tale of Two Bad Mice""",Beatrix Potter
"In TV's early days, this comedian known as ""Mr. Television"" was responsible for the explosion in sales of TV sets",(Milton) Berle
"This ""Cricket on the Hearth"" author wrote the libretto for John Hullah's ""The Village Coquettes""",Charles Dickens
"An all-male school wouldn't have an alumni reunion but a gathering of these, part of the ""network"" of them",old boys
"(Kelly stands near an amateur florist.) Traditionally in Japan in preparation for marriage, women were trained in the tea ceremony, calligraphy & this art of flower arranging",ikebana
"""Great"" guy played by Ladd & Redford (6)",Gatsby
The Once-ler tells about the endangered truffula trees in this ecological Seuss story,The Lorax
"He conducted the Boston Pops orchestra for an amazing 49 years, earning him the nickname ""Mr. Pops""",(Arthur) Fiedler
"The 3 basic vocal classifications for women opera singers are soprano, mezzo-soprano & this lowest range",alto (or contralto)
"It can mean having a healthy, rosy color, or be a British intensifier like ""bloody""",ruddy
"(Kelly stands outside a shrine.) We'll end our category with this Japanese word whose literal meaning is ""If it must be so""",sayonara
"An Ed Wood opus: ""Glen or"" her (6)",Glenda
"While in his 40s, this Edinburgh-born author wed Elspeth Thomson & wrote ""The Wind in the Willows"" for their son",Kenneth Grahame
"This U.S. Senator from Ohio, the son of a president, was known in the media as ""Mr. Republican""",Robert Taft
"Italian opera of the early 1700s developed into 2 basic types: opera seria, or serious opera, & this, comic opera",opera buffa
Perspex is a British name for this trademarked acrylic plastic used to make the container seen here,Lucite
"A documentary from ESPN is based on the premise that this Louisville-born man ""invented"" rap in the 1960s",Muhammad Ali (or Cassius Clay)
"In 1984 this wife of the Governor was named Arkansas' ""Young Mother of the Year""",Hillary Clinton
Geoffrey was the butler & Jazz was a pal on this '90s NBC sitcom,The Fresh Prince of Bel-Air
"Seen here in a satellite photo, an iceberg almost twice the size of Delaware broke off this continent in 2000",Antarctica
Junipers and Japanese maples are especially suited for this tree-dwarfing technique,bonsai
"Attention, Kmart shoppers: This '70s ""Charlie's Angel"" has her own line of designer jeans",Jaclyn Smith
It can be corporal or capital,punishment
"On Feb. 11, 1984 the Challenger made the first space shuttle landing at this location",Kennedy Space Center
"In ""Free Fallin'"", Tom Petty sang, ""All the vampires, walkin' through the valley, move west down"" this ""Boulevard""",Ventura Boulevard
Here are before & after images of this U.S. city in 2000 & 2005,New Orleans
"These little red beetles will help guard your garden from aphids, scales & spider mites",ladybugs
Some of the new Disney Princess bridal gowns were inspired by this 1937 heroine (also an appropriate bridal color),Snow White
"By tradition, no pope ever chooses this name",Peter
An IRA bomb at Brighton's Grand Hotel failed to take out this British P.M. who was there,Margaret Thatcher
"Billy Joel wanted to ""Say Goodbye To"" this storied L.A. area",Hollywood
You can see a lava dome forming in this volcano that blew its top in 1980,Mount St. Helens
"It's a mixture of decaying organic substances, such as dead leaves, used to fertilize soil",compost
Vogue showed a 1978 photo of the Sex Pistols to illustrate this fashion movement (not one of Vogue's favorites),punk
"To beat or strike repeatedly, or the skin of a fur-bearing animal",pelt
This pair lost to Reagan & Bush in the 1984 U.S. presidential election,Mondale & Ferraro
Black smoke rises from oil fires in this country in a photo taken from space in 1991,Kuwait
"After they bloom & drop their petals, some roses form these seedpods rich in vitamin C",rose hips
Anne Moore designs chapeaux inspired by & named for this crazed Lewis Carroll character,the Mad Hatter
Angola & Mozambique both use this Romance language as an official one,Portuguese
"On this woman's orders, Indian troops stormed the Golden Temple at Amritsar to oust Sikh fighters holed up there",Indira Gandhi
"Ivy League Ph.D.er Stu Bailey & the law-degreed Jeff Spencer, both judo experts, had an office at ""77"" this title place",Sunset Strip
"You can see the tsunami pulling back out to sea after it struck at Kalutara, south of Colombo on this island",Sri Lanka
"Ladies' slippers, ladies' tresses & dragon's mouth are examples of this exotic flower",an orchid
"The shoes known as ""Manolos"" aren't named for Barry Manilow but for this designer",Manolo Blahnik
"(Kelly  of the Clue Crew gives the clue from Carlsbad Caverns National Park, New Mexico.) The fossils in Carlsbad Caverns include sponges, snails & trilobites, all from the Permian period, the tail end of this era whose name means ""ancient life""",Paleozoic
"The ""large"" leader in the novel who must be obeyed",Big Brother
The 4 members in the band CSNY,"Crosby, Stills, Nash & Young"
"Brioche, popular for continental breakfasts, is a type of this staple",bread
Distance runners know that 42.2 kilometers is closest to this many miles,26
"In April 1836 his troops captured Santa Anna, who then recognized Texas' independence",Sam Houston
A slot machine,a one-armed bandit
"George Orwell wrote ""1984"" in this year & reportedly rearranged 2 of the digits to give it its title",1948
"This Athens, Georgia band's first single was ""Radio Free Europe"" in 1981",R.E.M.
Antonin Careme created Charlotte Russe & this sour-creamed meat dish for Czar Alexander I,beef stroganoff
"In the equation y=2x+3, 2 & 3 are called constants & the x & y are called this because they can change",variables
This brewer headed the demonstrations that led to the Boston massacre,Sam Adams
"Lying face down, or having a tendency",prone
"These ""police"" are the dreaded enforcement agents of the government in ""1984""",the Thought Police
"The name of this grunge band with hits like ""Interstate Love Song"" is sometimes shortened to STP",Stone Temple Pilots
"A famous meat sauce is named for this Italian ""sausage"" city",Bologna
Number of inches in half a yard,18
In 1969 this Irishman won the Nobel Prize for literature,Beckett
"From the Latin for ""burden"", this adjective means troublesome or oppressive",onerous
"This main character of ""1984"" works at the Ministry of Truth",Winston Smith
Maybe more cowbell will help you remember this band whose acronym is B.O.C.,Blue Öyster Cult
