Question,Answer
The logo of this city's NHL team is a winged car tire,Detroit Red Wings
This ground beef patty flavored with minced onion & seasonings was named for a 19th century physician,Salisbury steak
"This ""Stan"" is wedged in among Turkmenistan, Kazakhstan, Tajikistan & Kyrgyzstan",Uzbekistan
"The father of this ""Good-Bye, Mr. Chips"" author was a schoolteacher, not a hotelier",James Hilton
"From the Latin for ""smoke hole"", it's a vent in a volcanic area from which smoke & gases escape",Fumeral
Your initial impression might be that he was England's greatest seascape painter,J.M.W. Turner
"Nicknamed ""The Big O"", he was the NBA's Rookie of the Year for the 1960-61 season",Oscar Robertson
"Served as a side dish at Hanukkah, they're made from grated potatoes mixed with eggs, onions, matzo meal & seasonings",Latkes/potato pancakes
"You'll find the Shrine of Fatima, seen here, in this country's city of Qom",Iran
"Balzac wrote ""La Comedie Humaine"" in the 1840s & this American wrote ""The Human Comedy"" in the 1940s",William Saroyan
"In contrast to the hydrosphere, it's the term for the rocky part of the Earth, or its crust",Lithosphere
"Last name of former husband & wife Walter & Margaret, known for painting large-eyed waifs",Keane
This South African was leading in points when Mike Tyson knocked him out in the fifth round of their Jan. 1999 bout,Frans Botha
"It's the Whitman, Massachusetts inn where the chocolate chip cookie was created in the 1930s",Toll House Inn
In 1956 Johnson Wax introduced Raid & this brand that got a Potpourri Country Garden version in 1989,Glade
The world's earliest steam locomotives pulled cars full of this product out of mines in Wales,coal
"The sugar variety of this is preferred for pies, the Connecticut field variety for jack-o'-lanterns",pumpkin
"He was the author of ""Profiles in Courage""",(John F.) Kennedy
"Lyric that completes the line ""We're drinkin' my friend, to the end of a brief episode, make it one for my baby...""",and one for the road
"America's second-largest daily newspaper, it's published in New York City & 4 regional editions",The Wall Street Journal
"Feeble, or 7 days",weak/week
The residents of this country noted for its Grand Prix are almost all foreigners,Monaco
The scientific name of this veggie -- or is it a fruit? -- is Lycopersicon esculentum,tomato
He was a matinee idol,Ronald Reagan
"""Gonna meet the boys on floor number two"" for this title activity of a 1985 Motley Crue hit","""Smokin in the Boys Room"""
"Elvis could have told you it's the location of ""Heartbreak Hotel""",down at the end of lonely street
"Your lips say ""No, no, no,"" but these say ""Yes, yes, yes""",eyes/ayes
City seen here during a lazy summer day,Pamplona
"Unlike the green variety of this vegetable, the string on sugar snaps runs around both sides of the pod",peas
"He was postmaster of New Salem, Illinois",Abraham Lincoln
"""Some get a kick from"" this, a Cole Porter song says, ""I'm sure that if I had even one sniff it would bore me terrific'ly too""",cocaine
It's the shrewd awareness & resourcefulness needed to survive a hostile urban environment,street smarts
"Very sage, or a pair of the letter after X",wise/Y's
"Bulgaria is a leading producer of attar, an oil from these flowers",roses
In Italian cabbage is cavolo & this vegetable is cavolfiore,cauliflower
"He owned a haberdashery in Kansas City, Missouri",Harry S. Truman
"""She makes the Indy 500 look like a Roman chariot race now...and she'll have fun, fun, fun til"" this happens",til Daddy takes the T-Bird away
"In ""O Little Town of Bethlehem"", it's where ""the everlasting light"" shineth",in thy dark street
To find & dig out this metal containing material with this boating implement would be a stroke of luck,ore/oar
In 1997 this eastern European country restored the citizenship of its exiled King Michael,Romania
"Although this juice orange may have originated in Portugal, it bears the name of a Spanish city & region",Valencia
He was Thomas Jefferson's secretary of state,(James) Madison
"This song by Sheila E. begins, ""She wears a long fur coat of mink, even in the summer time""","""The Glamorous Life"""
"One of the world's top marketers of business information, its NYSE symbol is DNB",Dun & Bradstreet
"Reasonable, or a payment for travel",fair/fare
"(Sarah of the Clue Crew reports from Waikiki Beach in Oahu, Hawaii.)  Around 1830 these conservative religious workers made hula dancers wear long dresses instead of skirts",missionaries
"Gertrude, or her beer mug (5)",stein
"""Scorecard Report"" & ""Peter Jacobsen Plugged In"" are seen on the sports channel devoted to this",golf
Hank Hill knows it's the most common U.S. residential liquefied petroleum gas,propane
"An energetic person is full of these, maybe the fava type",beans
"If you're looking at a long time in Tempe, try Studio 6, the extended-stay version of this chain",Motel 6
"St. Augustine's mother was a Christian, but his father was one of these, from the Latin for ""country dweller""",pagan
"It's paired with ""Sense"" (11)",Sensibility
"One of the most popular shows on the Food Network is ""The Essence of"" him",Emeril
"(Sofia of the Clue Crew reports from the Goodyear Blimp's home base.)  Having learned from the Hindenburg, modern non-rigid airships use helium in place of this explosive gas",hydrogen
Government money that a congressman steers toward his home district,pork
"What some say the movie ""Stagecoach"" is, or ""The World's Largest Hotel Chain"", with more than 4,000 hotels",Best Western
"(Sarah of the Clue Crew reports from in front of Westminster Abbey in London.)  The statues over the west front door are all of these, people who died for their Christian faith",martyrs
Caldecott Medalist Maurice (6),Sendak
"""The Eulogy"" is HBO's e-mail newsletter devoted to this series",Six Feet Under
"Used in WWI & against Iraq's Kurds, it's named for its smell",mustard gas
"To mean a quarrel, vegetarians can use ""rhubarb"" & carnivores can use this",beef
"Spelled the same way as a type of regular payment, it's a small European hotel or boarding house",pension
"Pedilavium is this ceremony, part of the Maundy Thursday observance",the washing of the feet
Miserly Marner (5),Silas
"(Hi, I'm Billy Ray Cyrus.)  In 2001 I began practicing medicine in the Big Apple on this Pax TV drama",Doc
"The atmosphere of Venus, the heaviest of any planet, is mainly this common gas 1.5 times heavier than air",carbon dioxide
Diana Prince occasionally has to take her hair out of this to become Wonder Woman,a bun
"In 1912 King Alfonso inaugurated this -- not his own home, but the Madrid hotel",the Palace
An apostle spreads his belief; this word with the same beginning means one who abandons it,apostate
Hesse-ian Buddhist saga (10),Siddhartha
"What Sonya Fitzpatrick is, or the Animal Planet series on which she communicates with animals telepathically",The Pet Psychic
"A story or joke that's been repeated often, maybe too often",a chestnut
Escoffier was once the chef of this elegant French-named hotel at Fifth Avenue & 61st Street,the Pierre Hotel
"On the AFI's 2003 lists of favorite movie heroes & villains of all time, this character appears on both lists",the Terminator
"The first 3 articles deal with forming the 3 branches of government, with this branch last in Article 3",judiciary
1968: Starring Barbra Streisand,Funny Girl
"About this city's 1906 earthquake, Jack London wrote, ""Day was trying to dawn through the smoke pall""",San Francisco
"The rim or edge of a crater, cup or golf hole",lip
Ben Franklin invented these kinds of optical lenses for distance & reading,bifocals
Schoolteacher Justin Morgan lent his name to a breed of this animal developed in the U.S. in the 1800s,horse
"It's interesting (or is it?) that at 12 letters, it's the longest word in the original document's preamble",constitution
1977: With Marsha Mason,The Goodbye Girl
This state capital lies on both banks of the Mississippi River at the confluence of the Minnesota River,St. Paul
"If you don't finish all the assignments due in a course, you might see this letter on your transcript",I (incomplete)
In the '60s Robert Moog became a household name for the invention of one of these instruments that bears his name,synthesizer
Justin Henry earned an Oscar nomination as Dustin Hoffman & Meryl Streep's son in this film,Kramer vs. Kramer
"When the Constitutional Convention met in May 1787, this man was chosen its presiding officer",George Washington
1966: Starring Lynn Redgrave,Georgy Girl
"This city on Lake Michigan is ""The Beer Capital of America""",Milwaukee
Name of the dynasty that ruled China from 265 to 420 A.D.,Chin
This amusement park claims the invention of the hot dog & the roller coaster,Coney Island
Justin Huish was right on target winning a gold medal in this sport at the 1996 Summer Olympics,archery
"Rhode Island never ratified this amendment even after it went into effect on January 16, 1920",Prohibition
"1994: With Drew Barrymore, Mary Stuart Masterson, Andie MacDowell & Madeleine Stowe",Bad Girls
This city near Disney World was given its present name in 1857 to honor a soldier killed in the Seminole Wars,Orlando
"It precedes ""beat"" in a word meaning to bully or intimidate",brow
